Time(s),Speed(km/h)
842,8.6109
843,9.3817
844,10.2471
845,11.9349
846,13.5709
847,14.8627
848,16.3422
849,17.1658
850,18.3256
851,19.9901
852,21.5164
853,21.7169
854,21.318
855,20.8805
856,20.4448
857,20.0148
858,21.4567
859,24.1521
860,26.5893
861,27.8179
862,27.6957
863,28.5494
864,28.6701
865,28.9858
866,28.198
867,26.0362
868,25.4223
869,24.8901
870,24.8231
871,27.2509
872,29.2937
873,30.3452
874,28.8629
875,26.5962
876,24.6185
877,21.2857
878,18.0442
879,15.4668
880,13.7292
881,10.933
882,7.4845
883,3.4921
884,2.0761
885,1.3339
886,0.1072
887,0.0115
888,0.0028
889,0.0028
890,0.0028
891,0.0028
892,0.0028
893,0.0028
894,0
895,0
896,0
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0.0028
939,0.0028
940,0.0028
941,0.0028
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,0.2947
952,1.4147
953,3.353
954,4.2788
955,4.7294
956,6.0853
957,7.9507
958,9.8103
959,11.2319
960,11.4635
961,11.028
962,8.6912
963,6.3225
964,4.9948
965,3.3039
966,2.0009
967,0.424
968,0
969,0.0042
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0.0028
978,0.0026
979,0.0002
980,0
981,0
982,0
983,0
984,0
985,0
986,2.2116
987,6.9261
988,11.6254
989,17.5203
990,21.9612
991,23.2003
992,23.0751
993,22.787
994,22.3402
995,21.899
996,21.4541
997,20.6466
998,19.4163
999,18.7054
1000,18.2842
1001,19.0529
1002,22.2203
1003,26.5668
1004,29.4893
1005,32.1224
1006,33.1595
1007,32.6726
1008,31.3125
1009,28.8521
1010,24.6381
1011,21.0301
1012,19.4356
1013,15.6535
1014,12.5693
1015,10.3761
1016,6.2024
1017,1.4454
1018,0
1019,0.0056
1020,0.0028
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,0
1030,0
1031,0
1032,0.288
1033,4.268
1034,8.1503
1035,12.2784
1036,16.2047
1037,19.1873
1038,21.7115
1039,24.4367
1040,26.9549
1041,28.6756
1042,31.1097
1043,33.577
1044,35.9038
1045,38.0202
1046,39.9302
1047,41.6948
1048,43.2841
1049,44.8086
1050,46.4726
1051,49.1201
1052,51.34
1053,53.1586
1054,54.5751
1055,55.9188
1056,57.1915
1057,58.5067
1058,60.2729
1059,61.9148
1060,63.7598
1061,65.4706
1062,66.8481
1063,68.0199
1064,69.1173
1065,70.1556
1066,71.1589
1067,72.1224
1068,73.0428
1069,73.9164
1070,74.7752
1071,75.6177
1072,76.4389
1073,77.1218
1074,76.4705
1075,75.3749
1076,73.979
1077,71.864
1078,70.528
1079,69.4942
1080,69.3219
1081,69.692
1082,69.4309
1083,69.3388
1084,69.7682
1085,70.0615
1086,70.3543
1087,70.5699
1088,70.6314
1089,70.6931
1090,70.7519
1091,70.768
1092,70.9671
1093,71.521
1094,72.0522
1095,72.8213
1096,75.132
1097,75.7817
1098,76.1215
1099,76.8013
1100,77.8559
1101,78.7831
1102,79.3101
1103,79.6963
1104,80.0552
1105,80.1629
1106,80.085
1107,80.822
1108,81.0891
1109,81.1804
1110,81.2454
1111,81.3084
1112,81.3705
1113,81.4347
1114,81.0382
1115,79.8732
1116,79.0241
1117,78.9972
1118,78.5006
1119,77.957
1120,77.3049
1121,76.1979
1122,74.0951
1123,71.0864
1124,67.9366
1125,64.7954
1126,61.7281
1127,59.019
1128,56.6135
1129,53.8651
1130,50.8246
1131,46.5943
1132,42.5316
1133,40.9901
1134,38.6934
1135,36.5067
1136,34.5632
1137,32.1937
1138,29.9074
1139,28.9957
1140,28.4856
1141,29.6069
1142,29.4229
1143,30.2379
1144,29.9582
1145,29.7133
1146,30.648
1147,31.8912
1148,31.9643
1149,31.3305
1150,28.3903
1151,26.5106
1152,24.1966
1153,22.9932
1154,22.5001
1155,22.0331
1156,21.5775
1157,21.3347
1158,23.6781
1159,26.2081
1160,27.9471
1161,29.213
1162,29.0608
1163,30.2084
1164,30.4288
1165,32.7198
1166,33.976
1167,33.7476
1168,33.5648
1169,32.8502
1170,29.8819
1171,26.7237
1172,23.6751
1173,23.0724
1174,22.5968
1175,22.9154
1176,25.2368
1177,28.7768
1178,30.6057
1179,32.5771
1180,33.6029
1181,32.4838
1182,28.6287
1183,24.8937
1184,21.4711
1185,18.9174
1186,16.3247
1187,13.5597
1188,10.6306
1189,7.2527
1190,3.3442
1191,0
1192,0.0338
1193,0.0157
1194,0.0055
1195,0
1196,0
1197,0
1198,0
1199,0
1200,0
1201,0
1202,0
1203,0
1204,0
1205,0
1206,0
1207,0
1208,0
1209,0
1210,0
