Time(s),Speed(km/h)
719,66.7167
720,69.1321
721,71.6954
722,73.498
723,77.0979
724,80.4244
725,83.4614
726,86.0165
727,87.0172
728,87.3444
729,87.5715
730,87.7785
731,87.5235
732,87.2681
733,86.9928
734,86.6577
735,86.0007
736,84.8604
737,83.4077
738,80.9414
739,78.7356
740,77.3357
741,76.5584
742,77.7516
743,78.2501
744,79.0517
745,79.6529
746,78.9598
747,77.5921
748,75.6887
749,72.8376
750,70.2544
751,67.2754
752,64.0819
753,59.1452
754,52.4434
755,44.8614
756,40.2686
757,39.5828
758,42.7922
759,44.2126
760,45.5012
761,46.3378
762,45.9036
763,45.3107
764,46.8526
765,48.3714
766,50.8183
767,52.6388
768,54.2181
769,55.4057
770,56.6364
771,59.4216
772,61.1424
773,61.6397
774,61.2074
775,62.9111
776,65.7103
777,67.3385
778,69.5545
779,72.373
780,75.0015
781,78.6547
782,82.3491
783,85.204
784,86.9634
785,87.9028
786,88.7773
787,90.2058
788,91.5603
789,93.288
790,93.9774
791,94.0789
792,94.0647
793,93.018
794,91.7157
795,90.4673
796,89.2484
797,87.9386
798,86.7932
799,85.5677
800,86.0364
801,86.2023
802,86.961
803,88.2354
804,90.2824
805,91.9047
806,92.2661
807,92.6481
808,92.6781
809,92.249
810,92.2359
811,92.3855
812,92.6543
813,93.0968
814,93.1681
815,93.1501
816,92.1402
817,90.1757
818,88.0852
819,84.5895
820,82.7876
821,80.8663
822,78.107
823,75.7179
824,70.9167
825,66.386
826,63.3844
827,59.9757
828,57.8855
829,56.9791
830,56.4365
831,56.8171
832,55.9777
833,54.7255
834,53.9235
835,55.9324
836,57.8883
837,59.1883
838,59.2706
839,60.6724
840,62.2102
841,63.9136
842,65.9306
843,67.4901
844,69.3507
845,70.7538
846,72.2231
847,73.234
848,76.2096
849,78.8656
850,81.0842
851,84.1744
852,86.6218
853,89.2519
854,91.4597
855,94.4439
856,96.6534
857,98.4551
858,101.1994
859,103.2562
860,105.0352
861,106.4696
862,107.6001
863,108.3775
864,108.952
865,109.4666
866,109.7299
867,109.6932
868,109.9927
869,110.2693
870,110.5739
871,110.8041
872,110.9187
873,111.2978
874,111.4181
875,111.3568
876,111.3621
877,111.1161
878,110.0073
879,108.9828
880,108.1195
881,107.1691
882,105.9296
883,105.0906
884,104.3197
885,104.128
886,104.0783
887,103.8586
888,103.7156
889,103.5363
890,103.3872
891,103.26
892,102.7114
893,101.4124
894,100.0263
895,99.3749
896,98.7065
897,98.0637
898,97.4626
899,97.0275
900,96.6108
901,96.13
902,95.6915
903,95.1571
904,94.5707
905,94.0281
906,93.1848
907,92.4015
908,91.4697
909,90.1672
910,87.7489
911,85.7165
912,84.4907
913,83.8946
914,84.615
915,84.8653
916,85.1357
917,84.9622
918,84.518
919,83.9928
920,84.0066
921,84.1122
922,84.2208
923,84.7321
924,85.4544
925,86.0045
926,85.8908
927,84.5134
928,83.281
929,83.0445
930,82.7902
931,82.9413
932,83.5634
933,84.4602
934,85.551
935,86.6601
936,87.7162
937,88.6204
938,89.1031
939,89.4774
940,89.5287
941,89.7011
942,89.3007
943,88.2149
944,87.1521
945,85.9023
946,84.6548
947,83.4599
948,82.3333
949,81.3009
950,80.9542
951,79.9096
952,79.6826
953,79.4951
954,79.2284
955,78.3999
956,78.224
957,78.0386
958,77.9224
959,78.3692
960,78.8309
961,79.756
962,80.1054
963,80.2293
964,80.2472
965,80.4178
966,80.3634
967,80.3437
968,79.6234
969,79.6677
970,79.8257
971,80.0068
972,80.1867
973,80.3582
974,80.5196
975,80.6877
976,80.8609
977,81.0162
978,81.1093
979,81.0004
980,81.1551
981,80.7034
982,81.3263
983,82.2233
984,83.938
985,84.9826
986,85.7475
987,86.0027
988,86.3741
989,86.478
990,86.1779
991,84.9741
992,83.8237
993,82.5913
994,81.5737
995,81.7364
996,80.9599
997,80.1448
998,80.2889
999,80.4152
1000,79.4402
1001,78.7755
1002,78.6513
1003,78.7256
1004,78.6301
1005,77.87
1006,76.7823
1007,74.2568
1008,71.666
1009,70.324
1010,67.8797
1011,62.934
1012,56.9599
1013,47.4674
1014,37.0482
1015,35.7742
1016,34.9562
1017,37.5271
1018,40.925
1019,43.9552
1020,48.0642
1021,50.9409
1022,53.6919
1023,55.5837
1024,56.501
1025,58.1376
1026,58.679
1027,58.622
1028,59.0587
1029,60.6408
1030,60.6997
1031,60.8987
1032,60.1369
1033,57.9465
1034,56.5768
1035,55.6491
1036,56.0298
1037,57.6543
1038,58.5661
1039,59.9329
1040,59.2166
1041,58.3932
1042,57.6029
1043,56.8728
1044,56.0985
1045,52.5022
1046,49.1811
1047,45.4618
1048,44.0387
1049,41.6566
1050,40.0883
1051,39.4467
1052,40.4393
1053,39.8991
1054,40.9245
1055,43.0308
1056,45.1644
1057,48.0716
1058,49.9714
1059,51.434
1060,52.1882
1061,52.5094
1062,52.8622
1063,52.1289
1064,51.0463
1065,49.2887
1066,47.7325
1067,44.5584
1068,37.5647
1069,31.0887
1070,20.9851
1071,16.6103
1072,14.2402
1073,11.5539
1074,12.837
1075,17.9892
1076,23.2007
1077,28.3065
1078,35.1167
1079,38.5607
1080,39.3723
1081,37.988
1082,33.2306
1083,30.4275
1084,24.8099
1085,15.6602
1086,5.4809
1087,2.0554
1088,1.6121
1089,0
