Time(s),Speed(km/h)
685,54.6706
686,53.9219
687,53.1948
688,51.8852
689,48.629
690,47.1109
691,43.3948
692,38.1195
693,32.4326
694,25.0434
695,21.2812
696,20.7513
697,20.2418
698,22.9085
699,27.217
700,31.7987
701,36.64
702,40.6436
703,42.9643
704,42.8889
705,44.032
706,44.5694
707,44.7118
708,44.8147
709,44.9169
710,45.0203
711,45.2316
712,45.5622
713,45.8878
714,46.2122
715,46.5346
716,46.3293
717,45.68600000000001
718,44.1311
719,40.8779
720,36.6882
721,31.139
722,26.589
723,24.1284
724,23.0338
725,22.606
726,22.0188
727,20.0217
728,15.9559
729,11.02
730,4.3683
731,0.0
732,0.0494
733,0.0
734,0.0
735,0.0
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,0.0
751,0.0
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,0.232
761,3.3439
762,8.0928
763,13.2458
764,18.4125
765,23.0628
766,27.1326
767,31.2696
768,34.2602
769,34.5289
770,33.9108
771,32.5201
772,29.7016
773,28.5707
774,28.0517
775,27.536
776,27.0223
777,26.5269
778,26.8884
779,28.0131
780,29.9432
781,31.8718
782,33.7672
783,35.5036
784,36.0405
785,36.4783
786,36.7061
787,36.2402
788,35.6626
789,37.7363
790,41.5648
791,45.1783
792,47.9682
793,48.8906
794,48.1201
795,45.1519
796,41.9124
797,39.0307
798,38.3718
799,38.6931
800,39.0786
801,36.9608
802,33.5598
803,30.1686
804,27.425
805,25.4103
806,22.7311
807,18.3582
808,11.9156
809,8.3162
810,7.8691
811,7.4312
812,7.0038
813,6.8917
814,6.4767
815,5.1524
816,3.8159
817,3.4331
818,3.0685
819,5.3354
820,8.1837
821,7.6593
822,5.5445
823,4.5408
824,4.1095
825,5.0564
826,5.3349
827,5.6302
828,5.921
829,6.2177
830,6.4421
831,6.6347
832,6.7064
833,6.7784
834,7.4511
835,5.7632
836,4.0244
837,5.2286
838,5.6663
839,3.5551
840,2.0898
841,2.7385
842,9.4526
843,17.6201
844,29.0461
845,38.5625
846,46.81
847,53.4255
848,58.0235
849,62.4296
850,66.5121
851,70.3174
852,73.9941
853,77.9374
854,81.2723
855,84.2347
856,86.7603
857,89.2158
858,91.426
859,93.251
860,95.1274
861,96.743
862,98.2757
863,99.7197
864,100.4704
865,100.2079
866,100.2212
867,100.5075
868,101.0294
869,101.3979
870,100.887
871,101.0002
872,100.9729
873,99.8143
874,99.7423
875,99.9315
876,100.5894
877,101.8887
878,103.1606
879,104.2666
880,105.1654
881,105.9965
882,106.7656
883,107.5062
884,107.8494
885,107.9725
886,108.0314
887,107.7045
888,107.2255
889,106.7529
890,106.2912
891,105.9391
892,105.601
893,105.2649
894,104.9808
895,104.7177
896,104.4587
897,104.2021
898,103.9501
899,103.6978
900,103.4529
901,103.2811
902,103.1939
903,103.3286
904,103.726
905,104.1156
906,104.3038
907,104.737
908,105.1838
909,105.2982
910,105.4094
911,103.9718
912,102.5459
913,101.1447
914,101.1023
915,101.9372
916,102.7561
917,103.6076
918,104.2474
919,103.8766
920,103.3622
921,102.4677
922,102.1449
923,102.1169
924,102.1903
925,102.265
926,102.3756
927,102.7289
928,103.2808
929,103.8551
930,103.1252
931,101.7167
932,99.758
933,95.019
934,88.5122
935,83.2691
936,78.6402
937,77.4023
938,74.4735
939,70.703
940,66.9196
941,61.9865
942,56.1143
943,50.8997
944,45.5811
945,39.1038
946,31.8212
947,27.7282
948,26.433000000000003
949,22.435
950,17.9434
951,14.8045
952,11.3408
953,6.1804
954,1.2037
955,0.6213
956,0.2949
957,0.7437
958,3.0046
959,6.0974
960,10.4142
961,15.9152
962,21.7703
963,26.8576
964,30.8915
965,34.6536
966,38.4444
967,42.217
968,45.9916
969,48.4612
970,50.1304
971,52.1984
972,54.3491
973,56.5009
974,58.4878
975,60.1046
976,61.2004
977,61.8577
978,61.6337
979,60.8013
980,59.9798
981,59.6417
982,59.456
983,58.8265
984,58.0363
985,57.2649
986,56.3945
987,54.3546
988,51.8549
989,48.8617
990,43.5198
991,39.1712
992,38.5179
993,36.7607
994,34.7377
995,32.943000000000005
996,32.226
997,31.6377
998,30.7564
999,28.7457
1000,23.9727
1001,15.5313
1002,7.3092
1003,1.4689
1004,0.0385
1005,0.0009
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0944
1021,3.4117
1022,7.2466
1023,12.8484
1024,18.7453
1025,24.1102
1026,28.9857
1027,31.8866
1028,33.7359
1029,35.5212
1030,37.4114
1031,39.2275
1032,40.3812
1033,41.5127
1034,42.6353
1035,43.7527
1036,44.8437
1037,45.9311
1038,46.9434
1039,46.3508
1040,47.3304
1041,48.5404
1042,48.5826
1043,47.9017
1044,45.7026
1045,41.1098
1046,34.267
1047,24.271
1048,14.7099
1049,5.181
1050,3.4211
1051,7.4243
1052,11.8355
1053,16.8502
1054,21.8485
1055,26.5879
1056,30.9791
1057,35.0741
1058,38.9049
1059,42.5672
1060,45.8846
1061,48.023
1062,49.6378
1063,51.2599
1064,52.5802
1065,51.8925
1066,51.55
1067,51.2769
1068,49.6207
1069,46.0297
1070,40.5153
1071,36.1919
1072,30.906
1073,25.5479
1074,21.1335
1075,17.9762
1076,13.2877
1077,7.584
1078,5.2635
1079,4.857
1080,4.4946
1081,6.9757
1082,11.7946
1083,17.7459
1084,24.7988
1085,28.2905
1086,31.4754
1087,34.5045
1088,36.3558
1089,35.6185
1090,31.9913
1091,25.5701
1092,21.9165
1093,17.5417
1094,16.0726
1095,18.6435
1096,21.3226
1097,23.2575
1098,22.7468
1099,20.4976
1100,18.4395
1101,17.9564
1102,19.2899
1103,22.2778
1104,25.529
1105,29.4381
1106,34.2119
1107,38.9468
1108,43.5519
1109,47.167
1110,49.2934
1111,51.5146
1112,53.7527
1113,56.2981
1114,59.0623
1115,61.3705
1116,63.3122
1117,65.1483
1118,67.0784
1119,68.848
1120,70.0949
1121,71.0818
1122,70.1165
1123,69.1361
1124,68.1715
1125,67.2243
1126,66.8216
1127,67.9509
1128,68.1612
1129,67.7023
1130,67.9554
1131,68.2289
1132,68.4764
1133,68.4511
1134,68.3415
1135,68.5334
1136,68.7234
1137,68.8636
1138,68.941
1139,69.0504
1140,69.4288
1141,69.8914
1142,69.8384
1143,68.9795
1144,66.7258
1145,64.5103
1146,59.4426
1147,51.1918
1148,42.844
1149,37.7776
1150,31.267
1151,23.7406
1152,17.9323
1153,13.8553
1154,9.145
1155,3.0717
1156,0.6938
1157,0.3643
1158,0.0478
1159,0.0
1160,0.0
1161,0.5587
1162,3.4863
1163,8.4085
1164,15.7323
1165,20.9312
1166,24.4085
1167,25.2165
1168,24.7465
1169,23.5925
1170,22.8192
1171,23.1573
1172,23.7809
1173,23.2823
1174,24.003
1175,24.9861
1176,25.3054
1177,25.3285
1178,23.2522
1179,19.5925
1180,14.3319
1181,9.0099
1182,4.9352
1183,1.3138
1184,0.7147
1185,0.389
1186,0.087
1187,0.2629
1188,2.782
1189,6.6725
1190,13.6036
1191,20.6775
1192,27.5346
1193,34.4581
1194,37.0685
1195,39.9046
1196,42.1672
1197,44.4372
1198,46.6839
1199,48.4179
1200,48.3349
1201,47.6679
1202,46.8177
1203,43.7702
1204,38.8141
1205,31.8683
1206,27.0367
1207,23.9842
1208,18.0736
1209,13.1773
1210,8.0624
1211,3.4912
1212,0.2971
1213,0.0
1214,0.0
1215,0.0
1216,0.0
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,0.0
1234,0.0
1235,0.6431
1236,3.5068
1237,8.4785
1238,16.8757
1239,26.0041
1240,28.4638
1241,30.8033
1242,33.9539
1243,37.6385
1244,41.9265
1245,46.7333
1246,49.9607
1247,52.1687
1248,51.7645
1249,52.6396
1250,55.415
1251,58.1063
1252,60.5759
1253,62.788
1254,64.3724
1255,65.5561
1256,66.1808
1257,65.9013
1258,65.9646
1259,66.2762
1260,66.8852
1261,67.7325
1262,69.1039
1263,70.9356
1264,72.5839
1265,73.4502
1266,72.4348
1267,70.5425
1268,66.5849
1269,61.9187
1270,59.6869
1271,58.82100000000001
1272,60.4703
1273,62.5294
1274,64.5721
1275,67.656
1276,70.1477
1277,71.827
1278,73.2449
1279,74.1724
1280,74.7304
1281,74.9143
1282,74.98899999999998
1283,74.5461
1284,74.0659
1285,74.4112
1286,74.57300000000002
1287,75.1294
1288,75.8847
1289,76.646
1290,77.3945
1291,77.4751
1292,76.3884
1293,76.0543
1294,76.0663
1295,76.1714
1296,76.5633
1297,76.9654
1298,77.45
1299,77.9783
1300,77.8483
1301,76.7629
1302,74.9844
1303,71.8315
1304,69.0759
1305,67.658
1306,66.7088
1307,65.7806
1308,64.8592
1309,63.9599
1310,63.0706
1311,62.1974
1312,61.3389
1313,60.4912
1314,59.6552
1315,58.2677
1316,55.226000000000006
1317,51.8186
1318,48.5965
1319,47.6647
1320,46.964
1321,46.2744
1322,45.596
1323,44.9303
1324,45.0942
1325,47.2734
1326,48.5669
1327,48.4674
1328,46.9533
1329,43.5536
1330,41.7152
1331,41.0269
1332,40.3092
1333,39.7085
1334,40.5212
1335,42.3496
1336,44.1385
1337,45.5921
1338,45.1081
1339,46.0793
1340,47.2006
1341,48.3112
1342,49.4058
1343,51.1419
1344,53.6803
1345,55.4395
1346,55.8274
1347,55.3317
1348,55.0016
1349,55.87
1350,56.5983
1351,55.8517
1352,55.0918
1353,54.3407
1354,53.5236
1355,52.7814
1356,51.1164
1357,48.6177
1358,46.1201
1359,43.3582
1360,40.4085
1361,37.2508
1362,36.5254
1363,35.9185
1364,33.5644
1365,30.426
1366,28.3966
1367,26.8158
1368,23.9981
1369,20.9813
1370,17.9549
1371,14.935
1372,13.5915
1373,12.5458
1374,10.7704
1375,8.4758
1376,6.7769
1377,5.456
1378,4.2934
1379,3.14
1380,2.035
1381,1.241
1382,0.9436
1383,3.5597
1384,7.9198
1385,12.1325
1386,15.9799
1387,18.2975
1388,20.2783
1389,21.193
1390,20.7445
1391,19.1924
1392,18.6471
1393,18.2252
1394,17.8068
1395,17.3887
1396,18.1796
1397,22.7491
1398,25.2714
1399,26.8845
1400,26.41
1401,25.94
1402,25.4748
1403,25.0023
1404,24.0545
1405,21.6853
1406,17.2331
1407,14.7093
1408,10.3068
1409,7.7062
1410,5.9808
1411,4.7307
1412,2.1047
1413,0.0
1414,0.0026
1415,0.0041
1416,0.0028
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,0.0
1427,0.0
1428,0.0
1429,0.0
1430,0.0
