time(s),speed(km/h)
568,0
569,5.3108352
570,10.6216704
571,15.9325056
572,20.921472
573,23.4964224
574,25.749504
575,27.358848
576,27.358848
577,27.358848
578,28.16352
579,28.4853888
580,28.4853888
581,28.16352
582,27.358848
583,27.1979136
584,26.7151104
585,27.358848
586,27.5197824
587,27.358848
588,26.7151104
589,26.554176
590,26.554176
591,26.7151104
592,27.358848
593,28.3244544
594,29.772864
595,30.8994048
596,32.5087488
597,33.796224
598,33.9571584
599,34.1180928
600,34.7618304
601,35.405568
602,36.0493056
603,36.21024
604,36.21024
605,36.21024
606,36.5321088
607,38.1414528
608,40.3945344
609,41.842944
610,42.647616
611,43.452288
612,42.0038784
613,36.6930432
614,31.382208
615,26.0713728
616,20.7605376
617,15.4497024
618,10.1388672
619,4.828032
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,3.218688
647,7.242048
648,12.5528832
649,16.4153088
650,20.1168
651,22.530816
652,24.6229632
653,28.16352
654,31.5431424
655,33.796224
656,35.7274368
657,37.4977152
658,39.428928
659,40.7164032
660,41.1992064
661,41.842944
662,42.0038784
663,42.1648128
664,42.1648128
665,42.4866816
666,42.647616
667,42.647616
668,41.842944
669,41.038272
670,37.9805184
671,34.4399616
672,29.772864
673,26.3932416
674,23.335488
675,18.6683904
676,14.0012928
677,9.3341952
678,5.632704
679,3.218688
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,2.2530816
695,5.3108352
696,7.0811136
697,10.460736
698,14.8059648
699,18.1855872
700,21.726144
701,23.4964224
702,26.3932416
703,26.8760448
704,26.554176
705,26.554176
706,29.2900608
707,30.8994048
708,32.3478144
709,34.600896
710,36.21024
711,36.21024
712,35.5665024
713,36.5321088
714,37.4977152
715,37.819584
716,36.21024
717,34.7618304
718,32.991552
719,28.968192
720,24.14016
721,19.312128
722,14.484096
723,9.9779328
724,7.242048
725,4.828032
726,3.3796224
727,0.804672
728,0.804672
729,5.1499008
730,10.460736
731,15.4497024
732,20.1168
733,22.530816
734,25.749504
735,28.968192
736,31.5431424
737,34.600896
738,37.1758464
739,39.428928
740,41.038272
741,42.647616
742,43.6132224
743,44.4178944
744,44.9006976
745,45.5444352
746,46.0272384
747,46.0272384
748,45.5444352
749,45.3835008
750,45.061632
751,44.25696
752,43.1304192
753,41.038272
754,37.819584
755,34.600896
756,30.577536
757,26.554176
758,23.9792256
759,20.1168
760,15.1278336
761,9.9779328
762,4.828032
763,2.414016
764,2.414016
765,0.804672
766,0
767,4.828032
768,10.1388672
769,15.4497024
770,20.7605376
771,25.4276352
772,28.16352
773,29.6119296
774,31.382208
775,33.3134208
776,35.405568
777,37.3367808
778,40.2336
779,42.647616
780,44.25696
781,45.061632
782,45.5444352
